Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
17:7:50:337;1.2;0.3;0.3;0.6;3;2;4;3;7;22;0.6;1.1;0.7;0.6;0.8;1
17:7:54:580;1.2;0.3;0.3;0.6;3;2;4;3;8;22;0.6;1.1;0.7;0.6;0.8;1
17:7:55:64;1.2;0.3;0.3;0.6;3;2;4;3;9;22;0.6;1.1;0.7;0.6;0.8;1
17:8:58:465;1.3;0.3;0.3;0.6;3;2;4;3;9;22;0.6;1.1;0.7;0.6;0.8;1
17:9:27:871;1.3;0.3;0.3;0.6;3;2;4;3;9;22;0.6;1.2;0.7;0.6;0.8;1
17:9:29:125;1.3;0.3;0.3;0.6;3;2;4;3;9;22;0.6;1.4;0.7;0.6;0.8;1
17:9:31:348;1.3;0.3;0.3;0.6;3;2;4;3;9;22;0.6;1.3;0.7;0.6;0.8;1
17:9:32:410;1.3;0.3;0.3;0.6;3;2;4;3;9;22;0.6;1.2;0.7;0.6;0.8;1
17:9:33:589;1.3;0.3;0.3;0.6;3;2;4;3;9;22;0.6;1;0.7;0.6;0.8;1
17:9:35:203;1.3;0.3;0.3;0.6;3;2;4;3;9;22;0.6;0.9;0.7;0.6;0.8;1
17:9:36:655;1.3;0.3;0.3;0.6;3;3;4;3;9;22;0.6;0.9;0.7;0.6;0.8;1
17:9:38:60;1.3;0.3;0.3;0.6;3;4;4;3;9;22;0.6;0.9;0.7;0.6;0.8;1
17:9:44:87;1.3;0.3;0.3;0.6;3;3;4;3;9;22;0.6;0.9;0.7;0.6;0.8;1
17:9:50:700;1.3;0.3;0.3;0.6;3;3;4;3;9;22;0.6;0.8;0.7;0.6;0.8;1
17:9:52:522;1.3;0.3;0.3;0.6;3;3;4;3;9;22;0.6;0.5;0.7;0.6;0.8;1
17:10:2:847;1.3;0.3;0.3;0.6;3;3;4;3;9;24;0.6;0.5;0.7;0.6;0.8;1
17:10:4:41;1.3;0.3;0.3;0.6;3;3;4;3;9;33;0.6;0.5;0.7;0.6;0.8;1
17:10:5:555;1.3;0.3;0.3;0.6;3;3;4;3;9;35;0.6;0.5;0.7;0.6;0.8;1
17:10:6:772;1.3;0.3;0.3;0.6;3;3;4;3;9;32;0.6;0.5;0.7;0.6;0.8;1
17:10:25:664;1.3;0.3;0.3;0.6;3;3;4;4;9;32;0.6;0.5;0.7;0.6;0.8;1
17:10:30:471;1.3;0.3;0.3;0.6;3;3;4;4;8;32;0.6;0.5;0.7;0.6;0.8;1
17:10:30:832;1.3;0.3;0.3;0.6;3;3;4;4;6;32;0.6;0.5;0.7;0.6;0.8;1
17:11:33:583;1.4;0.3;0.3;0.6;3;3;4;4;6;32;0.6;0.5;0.7;0.6;0.8;1
17:11:51:904;1.4;0.3;0.3;0.6;4;3;4;4;6;32;0.6;0.5;0.7;0.6;0.8;1
17:13:11:497;1.4;0.3;0.3;0.6;4;3;4;4;6;32;0.7;0.5;0.7;0.6;0.8;1
17:13:14:445;1.4;0.3;0.3;0.6;4;3;4;4;6;32;1;0.5;0.7;0.6;0.8;1
17:13:29:421;1.4;0.3;0.3;0.6;4;3;4;4;6;32;1;0.5;0.7;0.6;0.9;1
17:13:32:690;1.4;0.3;0.3;0.6;4;3;4;4;6;32;1;0.5;0.7;0.6;1.1;1
17:13:41:120;1.4;0.3;0.3;0.7;4;3;4;4;6;32;1;0.5;0.7;0.6;1.1;1
17:14:16:556;1.4;0.3;0.3;0.7;4;3;4;4;6;32;1;0.5;0.6;0.6;1.1;1
17:14:24:527;1.4;0.3;0.3;0.7;4;3;4;4;6;32;1;0.5;0.6;0.7;1.1;1
17:14:38:593;1.4;0.3;0.3;0.7;4;3;4;4;6;30;1;0.5;0.6;0.7;1.1;1
17:14:42:562;1.4;0.3;0.3;0.7;4;3;4;4;6;22;1;0.5;0.6;0.7;1.1;1
17:14:57:416;1.4;0.3;0.3;0.7;4;3;4;4;7;22;1;0.5;0.6;0.7;1.1;1
17:14:58:457;1.4;0.3;0.3;0.7;4;3;4;4;9;22;1;0.5;0.6;0.7;1.1;1
